event,theta,theta2
28071,0.0019986903,0
28072,0.0076543924,5.0682085e-05
28072,2.7853243,7.7580237
28073,0.0016720502,0
28074,0.00050544998,0
28075,0.0071186627,4.2767721e-05
28076,0.0036677403,5.5446817e-06
28077,0.0047447798,1.4605297e-05
28078,0.23572539,0.055558554
28079,0.0013552942,0
28079,2.9589051,8.7551118
28080,0.20756592,0.043075702
28081,0.0036795246,5.6312634e-06
28082,0.0048684855,1.5794513e-05
28083,0.0042853906,1.0456935e-05
28084,0.011249228,0.00011863748
28085,0.0094974285,8.229351e-05
28086,0.01121059,0.00011776969
28087,0.0050302246,1.7395522e-05
28087,2.8061601,7.8745264
28087,2.6577437,7.0635937
28088,0.0053964874,2.1214439e-05
28089,0.4140966,0.17146809
28090,0.0072493698,4.4645725e-05
28090,2.6437744,6.9895351
28091,0.24317022,0.059123849
28092,0.27344826,0.074766042
28093,0.44884674,0.20145549
28094,0.0068461603,3.8962273e-05
28095,0.0012028832,0
28096,0.38528155,0.14843396
28097,0.042657652,0.0018117676
28098,0.81802268,0.66915319
28099,0.0057185448,2.4794117e-05
28100,0.0036074213,5.1058509e-06
28101,0.0081669538,5.8791496e-05
28102,0.0087361281,6.8412296e-05
28103,0.0019829333,0
28104,0.0010379151,0
28105,0.0049734928,1.6827993e-05
28106,0.0045784506,1.3054572e-05
28107,0.0021000014,0
28108,0.0059602931,2.7617457e-05
28109,0.0027025428,0
28110,0.0029351522,7.0748106e-07
28111,0.74838641,0.56007431
28112,0.19223658,0.036946994
28113,0.0023154263,0
28114,0.0082697042,6.0480371e-05
28115,0.0072554059,4.4733277e-05
28116,0.0026926875,0
28117,0.0038253434,6.7256145e-06
28118,0.0068913951,3.9583688e-05
28119,0.0047228919,1.439807e-05
28119,2.7815051,7.7367629
28120,0.015283891,0.00022568968
28121,0.0068981542,3.9676894e-05
28122,0.0042149157,9.8578767e-06
28123,1.0342862,1.06974
28124,0.27962975,0.078184888
28125,0.0023455182,0
28126,0.0026933096,0
28127,0.0027772735,0
28128,0.0037592761,6.2245192e-06
28129,0.004605026,1.3298627e-05
28130,0.0032627342,2.737797e-06
28131,0.29562981,0.087389079
28132,0.0028105166,0
28133,0.0036517643,5.4277447e-06
28134,0.0050577261,1.7672956e-05
28135,0.0062585588,3.1261921e-05
28136,0.002437653,0
28137,0.0021156986,0
28138,0.0046516657,1.3730356e-05
28139,0.0020609033,0
28140,0.19765136,0.039058151
28141,0.0017051454,0
28142,0.0034658353,4.104377e-06
28143,0.19540822,0.038176465
28144,0.0029592502,8.4952436e-07
28145,0.0027324179,0
28146,0.0026595782,0
28147,0.0058392461,2.6189158e-05
28148,0.0043029851,1.0608044e-05
28149,0.0036026105,5.0711649e-06
28150,0.0069970623,4.1051243e-05
28151,0.0049473644,1.6568777e-05
28152,0.0050368681,1.7462403e-05
28153,0.0038782306,7.1330349e-06
28153,2.7134447,7.3627744
28154,0.00021356867,0
28155,0.49149581,0.24156023
28156,0.0037763652,6.3532968e-06
28157,0.003547151,4.6746427e-06
28158,0.45537927,0.20736237
28159,0.25116151,0.063074196
28160,0.065750275,0.004315191
28161,0.0093447367,7.9416466e-05
28161,2.6267873,6.9000038
28162,0.32735575,0.10715388
28162,2.7432266,7.5252841
28163,0.0068370774,3.8837989e-05
28164,0.53970784,0.29127665
28165,0.15067357,0.022694618
28166,0.0045562754,1.2852008e-05
28167,0.0015773451,0
28168,0.0029365191,7.1550674e-07
28169,0.24859779,0.061792955
28169,2.7118369,7.3540516
28170,0.0043755048,1.1237405e-05
28170,2.9198698,8.5256317
28170,2.7681612,7.6627086
28170,2.6750693,7.1559878
28171,0.0016566033,0
28171,2.7134535,7.3628219
28172,0.002032747,0
28173,0.0075142275,4.8555977e-05
28174,0.003033933,1.2971119e-06
28175,0.0026863838,0
28176,0.0034134061,3.7437038e-06
28177,0.0053513673,2.0729494e-05
28178,0.010244275,9.7037524e-05
28179,0.0040961378,8.8707072e-06
28180,0.0034963563,4.3168698e-06
28181,0.82593973,0.68216852
28182,0.0034720508,4.1474993e-06
28183,0.00253099,0
28184,0.0049867322,1.6959861e-05
28184,2.8362165,8.0441164
28185,0.65752822,0.43233545
28185,2.6424053,6.9822976
28186,0.0017719362,0
28187,0.00076303141,0
28188,0.0058160954,2.5919329e-05
28189,0.0029893383,1.028506e-06
28190,0.74395172,0.55345625
28191,0.011128555,0.0001159371
28192,0.0043283315,1.0826816e-05
28193,0.0037305264,6.0091898e-06
28194,0.0052157006,1.9295896e-05
28195,0.0089223886,7.170138e-05
28196,0.0041976266,9.7124319e-06
28197,0.0062310502,3.0918349e-05
28198,0.0058101158,2.5849808e-05
28199,0.0014296823,0
28200,0.0030554575,1.4281832e-06
28201,0.0048482896,1.5598274e-05
28202,0.005836938,2.6162208e-05
28203,0.0039051881,7.3428563e-06
28204,0.59361267,0.35236809
28205,0.0039526711,7.7159709e-06
28206,0.079621731,0.0063317124
28207,0.047014176,0.0022024251
28208,0.078158212,0.0061007985
28209,0.068065312,0.0046249791
28210,0.064804546,0.0041917215
28211,0.067600541,0.0045619255
28212,0.066876171,0.0044645145
28212,2.8183644,7.9431701
28213,0.022540444,0.00050016397
28214,0.00256494,0
28215,0.0028237803,6.6097438e-08
28216,0.0059648477,2.7671771e-05
28217,0.10496059,0.011008817
28217,2.2938274,5.2616362
28218,0.057923907,0.0033472714
28219,0.20856292,0.043490582
28220,0.00293782,7.2314885e-07
28221,0.0038331275,6.7852287e-06
28222,0.004358283,1.1086994e-05
28223,0.14574073,0.021232453
28224,0.007882403,5.4224639e-05
28225,0.0022097134,0
28226,0.00097783453,0
28227,0.0052243259,1.9385944e-05
28228,0.0094732153,8.183417e-05
28229,0.0087747824,6.9089169e-05
28230,0.59408175,0.35292522
28231,0.0031225106,1.842435e-06
28232,0.0010950452,0
28233,0.18439408,0.033993271
28234,0.18532471,0.034337339
28235,0.19072867,0.036369519
28236,0.14819688,0.021954406
28237,0.0021489077,0
28238,0.0026901699,0
28239,0.0029327369,6.933081e-07
28240,0.0009745965,0
28241,0.20412227,0.041657992
28242,0.010418905,0.00010064594
28243,0.00080635277,0
28244,0.004249182,1.014791e-05
28245,0.0057132141,2.4733177e-05
28246,0.0055948878,2.3395132e-05
28247,0.0074224569,4.7185229e-05
28248,0.45228658,0.20455525
28249,0.68640028,0.47113744
28250,0.0036706139,5.5657688e-06
28251,0.0016992786,0
28252,0.40064805,0.16051095
28253,0.0042231146,9.927059e-06
28254,0.0093917224,8.0296812e-05
28255,0.017361745,0.00029352256
28256,0.2881377,0.083015427
28256,2.7994253,7.8367743
28257,0.013861678,0.00018423847
28258,0.005416596,2.1431874e-05
28259,0.0025093394,0
28260,0.0081021846,5.7737758e-05
28261,0.0043656815,1.1151538e-05
28262,0.0016521446,0
28262,2.7670656,7.6566441
28263,0.0019789525,0
28264,0.0057902757,2.5619655e-05
28265,0.0053562527,2.0781806e-05
28266,0.0041730671,9.5068515e-06
28267,0.0097501753,8.7158281e-05
28268,0.0060517143,2.8715608e-05
28269,0.0004696334,0
28270,0.0058187602,2.5950332e-05
28271,0.0047016621,1.4197989e-05
28272,0.0065736721,3.5305528e-05
28273,0.010119018,9.448689e-05
28274,0.0010666772,0
28275,0.0054601452,2.1905548e-05
28276,0.0023732335,0
28277,0.0027419419,0
28278,0.022933776,0.00051805044
28279,0.39203249,0.15368157
28280,0.0047931175,1.5066338e-05
28281,0.0071991669,4.3920367e-05
28282,0.0063364922,3.2243496e-05
28283,0.0026856144,0
28284,0.0066375061,3.614885e-05
28284,0.62675535,0.39281436
28285,0.012345795,0.00014451102
28286,0.0072857853,4.517503e-05
28287,0.0088371844,7.0188191e-05
28288,0.005324529,2.0442972e-05
28289,0.007724167,5.1755118e-05
28290,0.0044107123,1.1546745e-05
28291,0.0029524076,8.0907312e-07
28292,0.0039219192,7.4738129e-06
28292,2.7613366,7.6249716
28293,0.10895039,0.011862281
28294,0.19623959,0.038502069
28295,0.24926991,0.062127581
28296,0.25732286,0.066207148
28297,0.18163565,0.0329836
28297,2.8024695,7.8538274
28298,0.091535509,0.0083708418
28299,0.056452324,0.0031789572
28300,0.007136138,4.3016827e-05
28301,0.003090666,1.6445786e-06
28302,0.0064128231,3.3216662e-05
28303,0.0002956953,0
28304,0.0062220439,3.0806193e-05
28305,0.0083023252,6.1020967e-05
28306,0.002800086,0
28307,0.46870448,0.21967598
28308,0.90905425,0.82637172
28308,2.6263635,6.8977773
28309,0.22366226,0.050016898
28310,0.0016806202,0
28311,0.0034347449,3.8898347e-06
28312,0.0024740174,0
28313,0.29541864,0.087264268
28314,0.0037442944,6.1121028e-06
28315,0.0038637304,7.0207754e-06
28316,0.0042672968,1.0302185e-05
28316,2.971283,8.8285147
28316,2.9382484,8.633296
28316,3.084174,9.0806845
28316,2.940058,8.6439329
28317,0.0098916578,8.9937257e-05
28318,0.0033524949,3.3315844e-06
28319,0.33506439,0.11226024
28320,0.13606883,0.01850682
28321,0.099882861,0.0099686783
28322,0.0065814308,3.5407593e-05
28323,0.0038104598,6.6119663e-06
28323,2.4262256,5.8865629
28324,0.017709509,0.00030571906
28325,0.09931615,0.0098557901
28326,0.23151598,0.053591741
28327,0.0074347972,4.7368571e-05
28328,0.0058518965,2.6337055e-05
28329,0.0073831469,4.6603221e-05
28329,2.2916061,5.2514505
28330,0.20320294,0.041283528
28331,0.11598721,0.013445126
28332,0.60188197,0.36225399
28333,0.093271293,0.0086916264
28334,0.1085149,0.011767575
28335,0.051506437,0.0026450054
28336,0.086230271,0.0074277519
28336,2.4536834,6.0205545
28337,0.0077303428,5.1850562e-05
28338,0.0053243167,2.0440711e-05
28339,0.0031146019,1.7931073e-06
28340,0.0045579701,1.2867454e-05
28341,0.0016842609,0
28341,2.723231,7.415979
28342,0.0066736902,3.6630504e-05
28343,0.0016092961,0
28343,2.7716307,7.681929
28344,0.0025484941,0
28345,0.0029133614,5.8003691e-07
28346,0.0026549842,0
28347,0.00318795,2.2553879e-06
28348,0.0021362918,0
28349,0.0042855055,1.045792e-05
28350,0.0044827453,1.2187367e-05
28351,0.0057793362,2.549309e-05
28352,0.0079388429,5.511759e-05
28353,0.0019223884,0
28354,0.0055843534,2.3277365e-05
28355,0.0041626668,9.4201571e-06
28356,0.0021569067,0
28357,0.0062647804,3.1339835e-05
28358,0.00084934013,0
28359,0.0056693672,2.4234087e-05
28360,0.76712325,0.58847017
28361,0.15778209,0.024887282
28362,0.0052706617,1.9872237e-05
28363,0.0058733024,2.6588043e-05
28364,0.045543494,0.0020663022
28365,0.043006808,0.0018416779
28366,0.07918729,0.0062627192
28367,0.36499143,0.13321083
28367,2.6892421,7.232015
28368,0.058728371,0.0034411139
28369,0.064047717,0.0040942024
28370,0.0074847635,4.8114047e-05
28371,0.0037245785,5.9648474e-06
28372,0.0039784627,7.9205279e-06
28373,0.0046033911,1.3283572e-05
28374,0.14328163,0.020521718
28375,0.17388164,0.030226918
28375,3.0692898,9.0806845
28375,2.8115792,7.9049697
28376,0.46862347,0.21960005
28377,0.0022137083,0
28378,0.00037560045,0
28379,0.0091890387,7.6530795e-05
28380,0.0081468705,5.8463861e-05
28381,0.27025669,0.073030772
28381,2.9361982,8.621252
28382,0.16038592,0.025715736
28383,0.12005612,0.014405564
28384,0.090371564,0.0081591119
28384,2.3992263,5.756279
28385,0.001957596,0
28386,0.0040034596,8.1200508e-06
28387,0.0022405159,0
28388,1.0073128,1.0146713
28389,0.58050781,0.33698141
28390,0.0028277384,8.8466713e-08
28391,0.0030687731,1.509731e-06
28392,0.13819654,0.019090377
28393,0.006428871,3.3422745e-05
28394,0.0035701015,4.837987e-06
28395,0.0044622637,1.200416e-05
28395,3.0205109,9.0806845
28395,2.6187058,6.8576124
28396,0.0059630361,2.7650162e-05
28397,0.16144509,0.02605661
28398,0.0044748098,1.2116285e-05
28398,2.0603069,4.2448564
28399,0.0030105203,1.1555951e-06
28400,0.44943547,0.20198433
28400,1.85645,3.4463988
28401,0.0029064383,5.3974631e-07
28402,0.78554643,0.61707529
28403,0.26556997,0.070519503
28404,0.18252732,0.033308314
28405,0.13662176,0.018657598
28406,0.12822428,0.016433559
28407,0.00082447613,0
28408,0.00094639485,0
28409,0.005199248,1.9124542e-05
28410,0.0099386958,9.0870036e-05
28411,0.00078101472,0
28412,0.005192043,1.9049673e-05
28413,0.0028863097,4.2314621e-07
28413,1.0461176,1.094354
28414,0.0012978827,0
28415,0.0046102157,1.3346451e-05
28416,0.58858855,0.34642858
28417,0.0057481474,2.5133561e-05
28418,0.003794782,6.4927325e-06
28419,0.0021948421,0
28420,0.011619862,0.00012711357
28421,0.0029237673,6.4077784e-07
28422,0.0027204679,0
28423,0.0025768566,0
28424,0.0088846867,7.1030019e-05
28425,0.0019625834,0
28426,0.0019299666,0
28427,0.0075744412,4.9464522e-05
28428,0.043808683,0.0019112931
28429,0.021567687,0.0004572575
28429,2.8186454,7.9447542
28430,0.053108988,0.002812657
28431,0.1215713,0.014771673
28431,2.9387129,8.6360256
28432,0.94925265,0.9010727
28433,0.002813497,8.127849e-09
28434,0.0024568468,0
28434,2.3441305,5.4949397
28435,0.24717499,0.06108757
28436,0.0044065596,1.151013e-05
28437,0.0030750155,1.5480827e-06
28438,0.0096748651,8.5695378e-05
28439,0.9804538,0.96128174
28440,1.0315577,1.0641034
28441,0.88979481,0.79172689
28441,2.9306164,8.5885045
28442,0.55832622,0.31172026
28443,0.11551878,0.013336681
28443,2.8569127,8.1619423
28444,0.0023850705,0
28445,0.00083784341,0
28446,0.0054225982,2.1496933e-05
28447,0.0084331112,6.3209728e-05
28448,0.0061544129,2.9969161e-05
28449,0.78466169,0.61568606
28449,2.7351,7.4807639
28450,0.0046798789,1.3993629e-05
28451,0.0074574831,4.7706417e-05
28452,0.0044161992,1.1595177e-05
28453,0.004812932,1.5256677e-05
28454,0.008274679,6.0562675e-05
28455,0.0043026722,1.060535e-05
28456,0.0068523075,3.904648e-05
28457,0.0049358523,1.6455e-05
28458,0.001515237,0
28459,0.00077806197,0
28460,0.0097572759,8.7296796e-05
28461,0.013711147,0.0001800879
28462,0.0098979009,9.0060805e-05
28463,0.0023433631,0
28464,0.0031382524,1.9409903e-06
28465,0.95963435,0.92089017
28466,0.69502317,0.4830493
28467,0.99721429,0.99442843
28468,0.0053843356,2.1083432e-05
28469,0.10279135,0.010558153
28469,2.5039266,6.2696406
28470,0.41651819,0.17347949
28471,0.07446845,0.0055376425
28472,0.16100518,0.02591476
28473,0.19129125,0.036584435
28474,0.0083973154,6.2607269e-05
28475,0.0076796473,5.1069346e-05
28475,2.6860324,7.2147623
28476,0.0012774903,0
28477,0.0020667741,0
28478,0.0026376469,0
28478,0.91934113,0.84518021
28479,0.0035191637,4.4768759e-06
28480,0.0061061458,2.9377379e-05
28481,0.0061800144,3.0284941e-05
28482,0.00039314308,0
28483,0.0051630107,1.8749042e-05
28484,0.0043772032,1.125227e-05
28485,0.004678194,1.3977861e-05
28486,0.053614314,0.002866587
28487,0.38854672,0.15096064
28488,0.17180785,0.029510029
28488,2.8825195,8.3089109
28489,0.069681686,0.0048476298
28490,0.784533,0.61548413
28491,0.0069295623,4.0111197e-05
28492,0.0079966415,5.6038638e-05
28493,0.0027698665,0
28494,0.0018417681,0
28495,0.0007003043,0
28496,0.0087048985,6.7867621e-05
28497,0.0029621658,8.6678881e-07
28498,0.0038668666,7.0450198e-06
28499,0.48360849,0.23386926
28500,0.15114681,0.02283745
28501,0.0069069588,3.9798443e-05
28502,0.32458566,0.10534794
28503,0.0093748579,7.9980324e-05
28504,0.0048928489,1.6032333e-05
28505,0.0023943097,0
28506,1.0524024,1.1075429
28506,2.9152389,8.4986102
28507,0.16263796,0.026443198
28508,0.12192246,0.01485718
28509,0.20436954,0.041759001
28510,0.21113632,0.044570638
28511,0.0052510257,1.9665633e-05
28512,0.0032777079,2.8357318e-06
28513,0.010494456,0.00010222597
28514,0.0034745335,4.1647454e-06
28515,0.0046745441,1.3943725e-05
28516,0.38519029,0.14836365
28517,0.050355444,0.0025277631
28518,0.01133305,0.00012053039
28519,0.0018791737,0
28520,0.0016171371,0
28521,0.0031091299,1.7590513e-06
28522,0.59852007,0.35821836
28523,0.38915095,0.15143055
28524,0.48062226,0.23098985
28524,2.9153663,8.4993525
28524,2.9298734,8.5841502
28525,0.0030130657,1.1709275e-06
28526,0.0071282022,4.2903628e-05
28527,0.037446313,0.0013943187
28528,0.0032303802,2.5277185e-06
28529,0.0055001708,2.2344242e-05
28530,0.0065264602,3.4687045e-05
28531,0.75255776,0.56633527
28532,0.0044223597,1.1649627e-05
28533,0.00052456382,0
28534,0.0043765609,1.1246648e-05
28534,2.8730284,8.2542845
28535,0.0041256014,9.1129497e-06
28536,0.0024261341,0
28537,0.0022255611,0
28538,0.011408204,0.00012223948
28539,0.0021948378,0
28540,0.0088145301,6.9788303e-05
28541,0.01755177,0.00030015699
28542,0.17017924,0.028953066
28543,0.89702361,0.80464346
28544,0.21954959,0.048194114
28545,1.0139094,1.0280044
28546,0.0039267671,7.511862e-06
28547,0.21907512,0.047985999
28548,0.0057693403,2.537765e-05
28549,0.0045168567,1.2494357e-05
28550,0.0050255143,1.7348157e-05
28551,0.1107429,0.012256082
28551,2.8908692,8.3571169
28552,0.052910975,0.0027916636
28553,0.054918826,0.0030081699
28554,0.071113177,0.0050491763
28555,0.077516032,0.0060008276
28555,2.7859963,7.7617677
28556,0.13927775,0.019390383
28557,0.11728146,0.013747033
28558,0.03511104,0.0012248775
28559,0.0044928374,1.227795e-05
28560,0.0051836374,1.8962459e-05
28561,0.68589153,0.47043929
28562,0.0046766132,1.3963074e-05
28563,0.0050627176,1.7723471e-05
28564,0.25234605,0.063670623
28565,0.011273882,0.00011919279
28566,0.0064646416,3.3883953e-05
28567,0.0049942579,1.7034975e-05
28568,0.0050938686,1.8039859e-05
28569,0.0076810037,5.109018e-05
28570,0.089738162,0.0080450301
28571,0.0058554666,2.6378851e-05
28572,0.0023262865,0
28573,0.0039727681,7.8752487e-06
28574,0.034547548,0.0011856254
28575,0.043210038,0.0018591998
28576,0.54911456,0.30151889
28577,0.13600011,0.018488121
28578,0.0044433955,1.1836126e-05
28579,0.0015751565,0
28579,2.5046168,6.2730976
28580,0.17513095,0.030662943
28581,0.27688834,0.076659246
28582,0.0082112498,5.9516986e-05
28583,0.0017925195,0
28584,0.0027060302,0
28585,0.0027242977,0
28586,0.0044529123,1.192079e-05
28587,0.0041373485,9.2100151e-06
28588,0.0063547403,3.2475087e-05
28589,0.89720817,0.80497459
28590,0.0076834417,5.1127639e-05
28591,0.0058858879,2.6736039e-05
28592,0.0061921055,3.0434533e-05
28593,0.0035569877,4.744524e-06
28594,0.0033226312,3.1322406e-06
28595,0.87064321,0.75801168
28596,0.69159574,0.47829676
28597,0.38528736,0.14843844
28598,0.34594429,0.11966954
28598,2.7896233,7.78199
28598,2.4476808,5.9911334
28599,0.0069108898,3.985276e-05
28600,0.010324288,9.8683276e-05
28601,0.0069853835,4.0887945e-05
28601,2.7809459,7.7336524
28602,0.0011716133,0
28603,0.0035953118,5.0186293e-06
28603,2.8721416,8.2491897
28604,0.0034539211,4.0219331e-06
28605,0.088348718,0.0077975884
28606,0.0023327106,0
28607,0.0041575923,9.3779362e-06
28608,0.49126406,0.24133246
28608,2.796965,7.8230055
28609,0.73915074,0.54633591
28610,0.95780226,0.91737727
28611,0.19778989,0.039112932
28612,0.0013078511,0
28613,0.0066550092,3.638151e-05
28614,0.0065121381,3.4500305e-05
28615,0.0042932526,1.052438e-05
28616,0.0059304696,2.7262832e-05
28617,0.0044967853,1.231344e-05
28618,0.0051897579,1.9025949e-05
28619,0.0013820995,0
28620,0.0035807853,4.9143858e-06
28621,0.0014986521,0
28622,0.0030078662,1.1396214e-06
28623,0.0055404262,2.2788685e-05
28623,2.9278452,8.5722694
28623,2.9808948,8.8857258
28624,0.0027547271,0
28625,0.0040006822,8.0978202e-06
28626,0.0013138232,0
28627,0.004559379,1.2880299e-05
28628,0.005263354,1.9795258e-05
28629,0.0083786006,6.2293311e-05
28630,0.012442802,0.00014691568
28631,0.0061759166,3.0234308e-05
28632,0.43262861,0.18715961
28633,0.28617845,0.081890195
28634,0.12733725,0.016206869
28635,0.96785808,0.93674135
28636,0.0032976114,2.9666035e-06
28637,0.0065772599,3.535271e-05
28638,0.0015466499,0
28639,0.0022034287,0
28640,0.42179986,0.17790722
28641,0.26984503,0.072808433
28642,0.3166233,0.10024241
28643,0.58092087,0.33746114
